accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP041379.1,15100,Bacteroides,816,15032,984831,69,68,Bacteroides intestinalis,329854,14744,984900,0,356
NZ_CP065983.1,3903,Aggregatibacter,416916,3876,996094,3,27,Aggregatibacter segnis,739,3627,996097,0,276
NZ_CP032364.1,178088,Lachnoanaerobaculum,1164882,177939,821912,0,149,Lachnoanaerobaculum umeaense,617123,177643,821912,0,445
NZ_CP033459.1,7380,Pseudoprevotella,2884814,7375,992620,0,5,Pseudoprevotella muciniphila,2133944,7375,992620,0,5
NZ_CP015402.2,1348,Muribaculum,1918540,1333,998651,1,15,Muribaculum intestinale,1796646,1324,998652,0,24
NZ_CP073277.1,25065,Clostridium,1485,25062,974934,1,3,Clostridium butyricum,1492,17058,974935,0,8007
NZ_CP050134.2,15220,Corynebacterium,1716,15220,984780,0,0,Corynebacterium matruchotii,43768,15220,984780,0,0
NZ_CP027235.1,16568,Haemophilus,724,16508,983416,16,60,Haemophilus sp. oral taxon 036,712310,15757,983432,0,811
NZ_CP046027.1,893,Neisseria,482,886,999107,0,7,Neisseria brasiliensis,2666100,880,999107,0,13
NZ_AP019822.1,2397,Pseudoleptotrichia,2755140,2396,997603,0,1,Pseudoleptotrichia goodfellowii,157692,2396,997603,0,1
NZ_CP040121.1,5199,Duncaniella,2518495,5092,994801,0,107,Duncaniella sp. B8,2576606,91,994801,0,5108
NZ_AP025240.1,53944,Phocaeicola,909656,51056,946052,4,2888,Phocaeicola vulgatus,821,48487,946056,0,5457
NZ_AP019735.1,11402,Alistipes,239759,11162,988598,0,240,Alistipes communis,2585118,11132,988598,0,270
NZ_CP022022.1,52177,Capnocytophaga,1016,52120,947820,3,57,Capnocytophaga endodontalis,2708117,50825,947821,2,1352
NZ_CP127164.1,16463,Bacillus,1386,16299,983532,5,164,Bacillus velezensis,492670,1196,983537,0,15267
NZ_CP045696.1,14215,Sodaliphilus,2815786,14094,985785,0,121,Sodaliphilus pleomorphus,2606626,14094,985785,0,121
NZ_AP019831.1,94097,Leptotrichia,32067,93789,905902,1,308,Leptotrichia trevisanii,109328,91969,905902,1,2128
NZ_CP046313.1,17150,Gemella,1378,17075,982848,2,75,Gemella sanguinis,84135,16991,982850,0,159
NZ_CP066560.1,8823,Histophilus,214906,8540,991170,7,283,Histophilus somni,731,8540,991170,7,283
NZ_CP072373.1,7011,Prevotella,838,6935,992850,139,76,Prevotella denticola,28129,6731,992973,16,280
NZ_CP020566.1,6935,Veillonella,29465,6930,993062,3,5,Veillonella atypica,39777,6901,993065,0,34
NZ_CP121210.1,21327,Riemerella,34084,21203,978673,0,124,Riemerella anatipestifer,34085,21199,978673,0,128
NZ_CP017038.2,26565,Tannerella,195950,26557,973435,0,8,Tannerella serpentiformis,712710,26557,973435,0,8
NZ_CP008849.1,5601,Alteromonas,226,5599,994399,0,2,Alteromonas australica,589873,4429,994399,0,1172
NZ_CP026548.1,1683,Faecalibacterium,216851,1649,998310,7,34,Faecalibacterium prausnitzii,853,1603,998317,0,80
NZ_CP040004.1,61365,Candidatus Nanosynbacter,2093823,61266,938635,0,99,Candidatus Nanosynbacter featherlites,2572088,61077,938635,0,288
NZ_CP017042.1,17844,Selenomonas,970,17842,982156,0,2,Selenomonas sp. oral taxon 920,1884263,17756,982156,0,88
NZ_CP012196.1,24263,Campylobacter,194,24262,975737,0,1,Campylobacter gracilis,824,24257,975737,0,6
NZ_CP024700.1,23354,Fusobacterium,848,23321,976632,14,33,Fusobacterium pseudoperiodonticum,2663009,20873,976646,0,2481
NZ_CP114055.1,4885,Bergeyella,59735,4868,995115,0,17,Bergeyella cardium,1585976,4868,995115,0,17
NZ_CP013195.1,68174,Hoylesella,2974257,65387,931825,1,2787,Hoylesella enoeca,76123,65367,931825,1,2807
NZ_CP063424.1,18453,Actinobacillus,713,17434,981510,37,1019,Actinobacillus pleuropneumoniae,715,15660,981544,3,2793
NZ_CP121769.1,16058,Glaesserella,2094023,15555,983931,11,503,Glaesserella parasuis,738,15537,983932,10,521
NZ_CP050497.1,10453,Treponema,157,10453,989536,11,0,Treponema vincentii,69710,7496,989547,0,2957
NZ_CP068102.1,34204,Rothia,32207,34193,965796,0,11,Rothia aeria,172042,34151,965796,0,53
NZ_CP097843.1,45755,Streptococcus,1301,45477,954192,53,278,Streptococcus oralis,1303,44102,954245,0,1653
NZ_CP027228.1,51217,Mogibacterium,86331,51080,948783,0,137,Mogibacterium diversum,114527,50929,948783,0,288
NZ_CP019668.1,7421,Burkholderia,32008,7413,992578,1,8,Burkholderia cenocepacia,95486,4690,992579,0,2731
NZ_CP097335.1,8000,Mannheimia,75984,7425,991986,14,575,Mannheimia haemolytica,75985,6972,991987,13,1028
